C01 TITLE: CO event sampling data 
C02 FILE NAME: mid528n00.noaa.as.fl.co.nl.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 2587
C05 HEADER LINES: 39
C06 DATA VERSION: 201708
C07 STATION NAME: Sand Island 
C08 STATION CATEGORY: Regional
C09 OBSERVATION CATEGORY: Air sampling observation at a stationary platform
C10 COUNTRY/TERRITORY: United States of America
C11 CONTRIBUTOR: NOAA/ESRL
C12 LATITUDE: 28.2
C13 LONGITUDE: -177.37
C14 ALTITUDE: 7.7
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 
C17 CONTACT POINT: paul.c.novelli@noaa.gov
C18 PARAMETER: CO
C19 COVERING PERIOD: 1990-11-27 2016-12-31
C20 TIME INTERVAL: event
C21 MEASUREMENT UNIT: ppb
C22 MEASUREMENT METHOD: GC-HgO
C23 SAMPLING TYPE: flask
C24 TIME ZONE: UTC
C25 MEASUREMENT SCALE: WMO CO scale
C26 DATA POLICY: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:
C31 # comment:  ************ COLLABORATORS ***************
C32 # comment: 
C33 # comment: NOAA thanks the following collaborators without
C34 # comment: whom these measurements would not be possible.
C35 # comment: 
C36 # collaborator_name: U.S. Fish and Wildlife Service [USFWS]
C37 # collaborator_url: http://midway.fws.gov
C38 # comment: 
C39   DATE  TIME       DATE  TIME         CO    ND      SD     F CS       REM
1990-11-27 01:30 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0   1085-81
1993-07-20 04:30 9999-99-99 99:99     69.940 -9999 -99999.   ...  0   6689-66
1993-07-20 04:30 9999-99-99 99:99     69.580 -9999 -99999.   ...  0   6690-66
1993-07-27 03:30 9999-99-99 99:99     64.150 -9999 -99999.   ...  0   6891-66
1993-07-27 03:30 9999-99-99 99:99     65.360 -9999 -99999.   ...  0   6892-66
1993-08-03 04:10 9999-99-99 99:99     69.850 -9999 -99999.   ...  0   6157-66
1993-08-03 04:10 9999-99-99 99:99     70.710 -9999 -99999.   ...  0   6158-66
1993-08-10 22:05 9999-99-99 99:99     64.010 -9999 -99999.   ...  0   6577-66
1993-08-10 22:05 9999-99-99 99:99     63.150 -9999 -99999.   ...  0   6578-66
1993-08-17 01:25 9999-99-99 99:99     63.740 -9999 -99999.   ...  0   6231-66
1993-08-17 01:25 9999-99-99 99:99     63.500 -9999 -99999.   ...  0   6232-66
1993-08-24 13:45 9999-99-99 99:99     69.790 -9999 -99999.   ...  0   6799-66
1993-08-24 13:45 9999-99-99 99:99     70.210 -9999 -99999.   ...  0   6800-66
1993-08-31 04:00 9999-99-99 99:99    115.080 -9999 -99999.   ...  0   6789-66
1993-08-31 04:00 9999-99-99 99:99    116.160 -9999 -99999.   ...  0   6790-66
1993-09-07 14:00 9999-99-99 99:99    111.120 -9999 -99999.   ...  0   6847-66
1993-09-07 14:00 9999-99-99 99:99    111.490 -9999 -99999.   ...  0   6848-66
1993-09-14 04:00 9999-99-99 99:99     81.070 -9999 -99999.   ...  0   6617-66
1993-09-14 04:00 9999-99-99 99:99     81.450 -9999 -99999.   ...  0   6618-66
1993-09-21 04:00 9999-99-99 99:99    119.240 -9999 -99999.   ...  0   6413-66
1993-09-21 04:00 9999-99-99 99:99    119.190 -9999 -99999.   ...  0   6414-66
1993-09-28 04:00 9999-99-99 99:99    117.810 -9999 -99999.   ...  0   6259-66
1993-09-28 04:00 9999-99-99 99:99    116.780 -9999 -99999.   ...  0   6260-66
1993-10-05 04:00 9999-99-99 99:99    116.210 -9999 -99999.   ...  0   6115-66
1993-10-05 04:00 9999-99-99 99:99    115.530 -9999 -99999.   ...  0   6116-66
1993-10-12 04:30 9999-99-99 99:99     90.850 -9999 -99999.   ...  0   6535-66
1993-10-12 04:30 9999-99-99 99:99     91.430 -9999 -99999.   ...  0   6536-66
1993-10-19 04:30 9999-99-99 99:99    117.320 -9999 -99999.   ...  0   6475-66
1993-10-19 04:30 9999-99-99 99:99    114.740 -9999 -99999.   ...  0   6476-66
1993-10-26 04:30 9999-99-99 99:99    120.670 -9999 -99999.   ...  0   6017-66
1993-10-26 04:30 9999-99-99 99:99    119.180 -9999 -99999.   ...  0   6018-66
1993-11-02 04:30 9999-99-99 99:99    125.210 -9999 -99999.   ...  0   6507-66
1993-11-02 04:30 9999-99-99 99:99    125.680 -9999 -99999.   ...  0   6508-66
1993-11-09 04:30 9999-99-99 99:99    105.010 -9999 -99999.   ...  0   6283-66
1993-11-09 04:30 9999-99-99 99:99    104.670 -9999 -99999.   ...  0   6284-66
1993-11-16 04:30 9999-99-99 99:99    121.460 -9999 -99999.   ...  0   6545-66
1993-11-16 04:30 9999-99-99 99:99    120.450 -9999 -99999.   ...  0   6546-66
1993-11-23 04:30 9999-99-99 99:99    142.740 -9999 -99999.   ...  0   6249-66
1993-11-23 04:30 9999-99-99 99:99    142.480 -9999 -99999.   ...  0   6250-66
1993-11-30 04:30 9999-99-99 99:99    127.800 -9999 -99999.   ...  0   6087-66
1993-11-30 04:30 9999-99-99 99:99    128.600 -9999 -99999.   ...  0   6088-66
1993-12-07 23:35 9999-99-99 99:99    114.730 -9999 -99999.   ...  0   6321-66
1993-12-07 23:35 9999-99-99 99:99    114.180 -9999 -99999.   ...  0   6322-66
1993-12-14 22:30 9999-99-99 99:99    135.260 -9999 -99999.   ...  0   6021-66
1993-12-14 22:30 9999-99-99 99:99    134.910 -9999 -99999.   ...  0   6022-66
1993-12-21 04:00 9999-99-99 99:99    144.450 -9999 -99999.   ...  0   6583-66
1993-12-21 04:00 9999-99-99 99:99    144.220 -9999 -99999.   ...  0   6584-66
1993-12-27 22:45 9999-99-99 99:99    138.540 -9999 -99999.   ...  0   6569-66
1993-12-27 22:45 9999-99-99 99:99    138.860 -9999 -99999.   ...  0   6570-66
1994-01-03 22:40 9999-99-99 99:99    150.500 -9999 -99999.   ...  0   6045-66
1994-01-03 22:40 9999-99-99 99:99    149.710 -9999 -99999.   ...  0   6046-66
1994-01-10 22:40 9999-99-99 99:99    151.330 -9999 -99999.   P..  0   6067-66
1994-01-10 22:40 9999-99-99 99:99    154.730 -9999 -99999.   P..  0   6068-66
1994-01-17 20:00 9999-99-99 99:99    146.230 -9999 -99999.   ...  0   6823-66
1994-01-17 20:00 9999-99-99 99:99    147.320 -9999 -99999.   ...  0   6824-66
1994-01-25 22:52 9999-99-99 99:99    137.080 -9999 -99999.   ...  0   6347-66
1994-01-25 22:52 9999-99-99 99:99    138.320 -9999 -99999.   ...  0   6348-66
1994-02-01 04:12 9999-99-99 99:99    157.700 -9999 -99999.   ...  0   6496-66
1994-02-08 22:30 9999-99-99 99:99    176.830 -9999 -99999.   ...  0   6871-66
1994-02-08 22:30 9999-99-99 99:99    177.030 -9999 -99999.   ...  0   6872-66
1994-02-15 22:30 9999-99-99 99:99    144.700 -9999 -99999.   ...  0   6897-66
1994-02-15 22:30 9999-99-99 99:99    145.910 -9999 -99999.   ...  0   6898-66
1994-02-22 22:15 9999-99-99 99:99    172.530 -9999 -99999.   ...  0   6493-66
1994-02-22 22:15 9999-99-99 99:99    173.540 -9999 -99999.   ...  0   6494-66
1994-03-01 04:55 9999-99-99 99:99    155.090 -9999 -99999.   ...  0   6609-66
1994-03-01 04:55 9999-99-99 99:99    154.950 -9999 -99999.   ...  0   6610-66
1994-03-08 05:40 9999-99-99 99:99    184.720 -9999 -99999.   ...  0   6125-66
1994-03-08 05:40 9999-99-99 99:99    184.400 -9999 -99999.   ...  0   6126-66
1994-03-15 11:10 9999-99-99 99:99    159.300 -9999 -99999.   ...  0   6039-66
1994-03-15 11:10 9999-99-99 99:99    159.950 -9999 -99999.   ...  0   6040-66
1994-03-22 05:45 9999-99-99 99:99    146.130 -9999 -99999.   ...  0   6837-66
1994-03-22 05:45 9999-99-99 99:99    146.770 -9999 -99999.   ...  0   6838-66
1994-03-29 22:09 9999-99-99 99:99    180.950 -9999 -99999.   ...  0   6781-66
1994-03-29 22:09 9999-99-99 99:99    181.870 -9999 -99999.   ...  0   6782-66
1994-04-05 22:05 9999-99-99 99:99    140.850 -9999 -99999.   ...  0   6363-66
1994-04-05 22:05 9999-99-99 99:99    138.480 -9999 -99999.   ...  0   6364-66
1994-04-12 22:05 9999-99-99 99:99    165.810 -9999 -99999.   ...  0   6701-66
1994-04-12 22:05 9999-99-99 99:99    167.000 -9999 -99999.   ...  0   6702-66
1994-04-19 22:05 9999-99-99 99:99    156.020 -9999 -99999.   ...  0   6197-66
1994-04-19 22:05 9999-99-99 99:99    156.030 -9999 -99999.   ...  0   6198-66
1994-04-26 22:08 9999-99-99 99:99    178.000 -9999 -99999.   ...  0   6591-66
1994-04-26 22:08 9999-99-99 99:99    180.180 -9999 -99999.   ...  0   6592-66
1994-05-03 22:10 9999-99-99 99:99    119.380 -9999 -99999.   .X.  0   6901-66
1994-05-03 22:10 9999-99-99 99:99    119.370 -9999 -99999.   .X.  0   6902-66
1994-05-10 22:00 9999-99-99 99:99    185.410 -9999 -99999.   ...  0   6215-66
1994-05-10 22:00 9999-99-99 99:99    185.560 -9999 -99999.   ...  0   6216-66
1994-05-17 22:05 9999-99-99 99:99    153.470 -9999 -99999.   ...  0   6085-66
1994-05-17 22:05 9999-99-99 99:99    153.570 -9999 -99999.   ...  0   6086-66
1994-05-24 22:00 9999-99-99 99:99    132.580 -9999 -99999.   ...  0   6071-66
1994-05-24 22:00 9999-99-99 99:99    133.170 -9999 -99999.   ...  0   6072-66
1994-05-31 22:10 9999-99-99 99:99    120.640 -9999 -99999.   ...  0   6063-66
1994-05-31 22:10 9999-99-99 99:99    119.230 -9999 -99999.   ...  0   6064-66
1994-06-07 22:05 9999-99-99 99:99    108.030 -9999 -99999.   ...  0   6161-66
1994-06-07 22:05 9999-99-99 99:99    108.240 -9999 -99999.   ...  0   6162-66
1994-06-14 22:05 9999-99-99 99:99     89.930 -9999 -99999.   ...  0   6727-66
1994-06-14 22:05 9999-99-99 99:99     90.150 -9999 -99999.   ...  0   6728-66
1994-06-21 22:14 9999-99-99 99:99     85.600 -9999 -99999.   ...  0   6169-66
1994-06-21 22:14 9999-99-99 99:99     85.690 -9999 -99999.   ...  0   6170-66
1994-06-28 22:05 9999-99-99 99:99     88.510 -9999 -99999.   ...  0   6849-66
1994-06-28 22:05 9999-99-99 99:99     88.950 -9999 -99999.   ...  0   6850-66
1994-07-05 03:13 9999-99-99 99:99     83.140 -9999 -99999.   ...  0   6625-66
1994-07-05 03:13 9999-99-99 99:99     84.230 -9999 -99999.   ...  0   6626-66
1994-07-12 22:15 9999-99-99 99:99     89.460 -9999 -99999.   ...  0   6729-66
1994-07-12 22:15 9999-99-99 99:99     89.390 -9999 -99999.   ...  0   6730-66
1994-07-19 22:06 9999-99-99 99:99     76.000 -9999 -99999.   ...  0   6357-66
1994-07-19 22:06 9999-99-99 99:99     75.690 -9999 -99999.   ...  0   6358-66
1994-07-26 22:10 9999-99-99 99:99     75.220 -9999 -99999.   ...  0   6413-66
1994-07-26 22:10 9999-99-99 99:99     76.220 -9999 -99999.   ...  0   6414-66
1994-08-02 22:10 9999-99-99 99:99     71.630 -9999 -99999.   ...  0   6799-66
1994-08-02 22:10 9999-99-99 99:99     70.460 -9999 -99999.   ...  0   6800-66
1994-08-09 22:00 9999-99-99 99:99     68.040 -9999 -99999.   ...  0   6909-66
1994-08-09 22:00 9999-99-99 99:99     68.200 -9999 -99999.   ...  0   6910-66
1994-08-16 22:08 9999-99-99 99:99     73.890 -9999 -99999.   ...  0   6419-66
1994-08-16 22:08 9999-99-99 99:99     73.700 -9999 -99999.   ...  0   6420-66
1994-08-23 22:00 9999-99-99 99:99     92.140 -9999 -99999.   ...  0   6237-66
1994-08-23 22:00 9999-99-99 99:99     94.410 -9999 -99999.   ...  0   6238-66
1994-08-30 22:00 9999-99-99 99:99     71.440 -9999 -99999.   ...  0   6519-66
1994-08-30 22:00 9999-99-99 99:99     71.710 -9999 -99999.   ...  0   6520-66
1994-09-06 22:10 9999-99-99 99:99     75.190 -9999 -99999.   ...  0   6103-66
1994-09-13 22:10 9999-99-99 99:99     89.930 -9999 -99999.   ...  0   6879-66
1994-09-13 22:10 9999-99-99 99:99     90.990 -9999 -99999.   ...  0   6880-66
1994-09-20 01:50 9999-99-99 99:99     94.560 -9999 -99999.   ...  0   6597-66
1994-09-20 01:50 9999-99-99 99:99     96.130 -9999 -99999.   ...  0   6598-66
1994-09-27 23:30 9999-99-99 99:99     95.550 -9999 -99999.   ...  0   6899-66
1994-09-27 23:30 9999-99-99 99:99     94.180 -9999 -99999.   ...  0   6900-66
1994-10-04 21:10 9999-99-99 99:99    123.720 -9999 -99999.   ...  0   6295-66
1994-10-04 21:10 9999-99-99 99:99    122.070 -9999 -99999.   ...  0   6296-66
1994-10-11 23:20 9999-99-99 99:99     86.740 -9999 -99999.   ...  0   6653-66
1994-10-11 23:20 9999-99-99 99:99     85.880 -9999 -99999.   ...  0   6654-66
1994-10-18 23:26 9999-99-99 99:99    126.870 -9999 -99999.   ...  0   6409-66
1994-10-18 23:26 9999-99-99 99:99    124.290 -9999 -99999.   ...  0   6410-66
1994-10-25 22:20 9999-99-99 99:99    112.070 -9999 -99999.   ...  0   6365-66
1994-10-25 22:20 9999-99-99 99:99    112.320 -9999 -99999.   ...  0   6366-66
1994-11-01 23:25 9999-99-99 99:99    124.550 -9999 -99999.   ...  0   6281-66
1994-11-01 23:25 9999-99-99 99:99    125.060 -9999 -99999.   ...  0   6282-66
1994-11-08 23:30 9999-99-99 99:99    112.700 -9999 -99999.   ...  0   6249-66
1994-11-08 23:30 9999-99-99 99:99    111.660 -9999 -99999.   ...  0   6250-66
1994-11-15 23:10 9999-99-99 99:99    134.420 -9999 -99999.   ...  0   6395-66
1994-11-15 23:10 9999-99-99 99:99    135.770 -9999 -99999.   ...  0   6396-66
1994-11-22 23:35 9999-99-99 99:99     96.560 -9999 -99999.   ...  0   6307-66
1994-11-22 23:35 9999-99-99 99:99     96.370 -9999 -99999.   ...  0   6308-66
1994-11-29 23:30 9999-99-99 99:99     98.460 -9999 -99999.   ...  0   6377-66
1994-11-29 23:30 9999-99-99 99:99     97.850 -9999 -99999.   ...  0   6378-66
1994-12-06 23:38 9999-99-99 99:99    107.030 -9999 -99999.   ...  0   6393-66
1994-12-06 23:38 9999-99-99 99:99    106.750 -9999 -99999.   ...  0   6394-66
1994-12-13 23:25 9999-99-99 99:99    115.650 -9999 -99999.   ...  0   6295-66
1994-12-13 23:25 9999-99-99 99:99    114.670 -9999 -99999.   ...  0   6296-66
1994-12-21 03:10 9999-99-99 99:99    123.450 -9999 -99999.   ...  0   6367-66
1994-12-21 03:10 9999-99-99 99:99    120.790 -9999 -99999.   ...  0   6368-66
1994-12-27 23:25 9999-99-99 99:99    135.910 -9999 -99999.   ...  0   6663-66
1995-01-03 23:30 9999-99-99 99:99    159.910 -9999 -99999.   ...  0   6337-66
1995-01-03 23:30 9999-99-99 99:99    160.610 -9999 -99999.   ...  0   6338-66
1995-01-10 23:30 9999-99-99 99:99    165.660 -9999 -99999.   ...  0   6199-66
1995-01-10 23:30 9999-99-99 99:99    164.450 -9999 -99999.   ...  0   6200-66
1995-01-17 23:30 9999-99-99 99:99    119.370 -9999 -99999.   .X.  0   6759-66
1995-01-17 23:30 9999-99-99 99:99    119.230 -9999 -99999.   .X.  0   6760-66
1995-01-24 23:20 9999-99-99 99:99    159.790 -9999 -99999.   ...  0   6051-66
1995-01-24 23:20 9999-99-99 99:99    159.780 -9999 -99999.   ...  0   6052-66
1995-01-31 23:30 9999-99-99 99:99    163.600 -9999 -99999.   ...  0   6683-66
1995-01-31 23:30 9999-99-99 99:99    166.170 -9999 -99999.   ...  0   6684-66
1995-02-07 23:30 9999-99-99 99:99    169.350 -9999 -99999.   ...  0   6777-66
1995-02-07 23:30 9999-99-99 99:99    169.080 -9999 -99999.   ...  0   6778-66
1995-02-14 23:30 9999-99-99 99:99    176.490 -9999 -99999.   P..  0   6271-66
1995-02-14 23:30 9999-99-99 99:99    182.290 -9999 -99999.   P..  0   6272-66
1995-02-21 23:25 9999-99-99 99:99    180.840 -9999 -99999.   ...  0   6484-66
1995-02-28 23:30 9999-99-99 99:99    246.810 -9999 -99999.   .NC  0   6261-66
1995-02-28 23:30 9999-99-99 99:99    245.980 -9999 -99999.   .NC  0   6262-66
1995-03-07 23:25 9999-99-99 99:99    160.960 -9999 -99999.   ...  0   6459-66
1995-03-07 23:25 9999-99-99 99:99    162.100 -9999 -99999.   ...  0   6460-66
1995-03-14 23:25 9999-99-99 99:99    119.430 -9999 -99999.   .X.  0   6901-66
1995-03-14 23:25 9999-99-99 99:99    119.860 -9999 -99999.   .X.  0   6902-66
1995-03-21 23:25 9999-99-99 99:99    175.620 -9999 -99999.   ...  0   6415-66
1995-03-21 23:25 9999-99-99 99:99    176.210 -9999 -99999.   ...  0   6416-66
1995-03-28 23:30 9999-99-99 99:99    157.450 -9999 -99999.   ...  0   6863-66
1995-03-28 23:30 9999-99-99 99:99    156.420 -9999 -99999.   ...  0   6864-66
1995-04-04 23:25 9999-99-99 99:99    158.160 -9999 -99999.   ...  0   6733-66
1995-04-04 23:25 9999-99-99 99:99    158.150 -9999 -99999.   ...  0   6734-66
1995-04-11 23:25 9999-99-99 99:99    160.880 -9999 -99999.   ...  0   6311-66
1995-04-11 23:25 9999-99-99 99:99    161.110 -9999 -99999.   ...  0   6312-66
1995-04-18 23:30 9999-99-99 99:99    155.730 -9999 -99999.   ...  0   6211-66
1995-04-18 23:30 9999-99-99 99:99    153.320 -9999 -99999.   ...  0   6212-66
1995-04-25 23:35 9999-99-99 99:99    164.320 -9999 -99999.   ...  0   6611-66
1995-04-25 23:35 9999-99-99 99:99    164.510 -9999 -99999.   ...  0   6612-66
1995-05-02 23:20 9999-99-99 99:99    137.360 -9999 -99999.   ...  0   6443-66
1995-05-02 23:20 9999-99-99 99:99    136.900 -9999 -99999.   ...  0   6444-66
1995-05-09 23:35 9999-99-99 99:99    148.610 -9999 -99999.   ...  0   6059-66
1995-05-09 23:35 9999-99-99 99:99    147.890 -9999 -99999.   ...  0   6060-66
1995-05-16 23:35 9999-99-99 99:99    141.290 -9999 -99999.   ...  0   6643-66
1995-05-16 23:35 9999-99-99 99:99    141.330 -9999 -99999.   ...  0   6644-66
1995-05-23 23:35 9999-99-99 99:99    123.340 -9999 -99999.   ...  0   6823-66
1995-05-23 23:35 9999-99-99 99:99    124.510 -9999 -99999.   ...  0   6824-66
1995-05-30 23:45 9999-99-99 99:99    128.780 -9999 -99999.   ...  0   6073-66
1995-05-30 23:45 9999-99-99 99:99    128.190 -9999 -99999.   ...  0   6074-66
1995-06-06 23:30 9999-99-99 99:99    119.590 -9999 -99999.   ...  0   6363-66
1995-06-06 23:30 9999-99-99 99:99    119.670 -9999 -99999.   ...  0   6364-66
1995-06-13 23:25 9999-99-99 99:99     95.500 -9999 -99999.   ...  0   6249-66
1995-06-13 23:25 9999-99-99 99:99     94.880 -9999 -99999.   ...  0   6250-66
1995-06-20 23:30 9999-99-99 99:99     90.650 -9999 -99999.   ...  0   6657-66
1995-06-20 23:30 9999-99-99 99:99     90.550 -9999 -99999.   ...  0   6658-66
1995-06-27 23:20 9999-99-99 99:99    103.900 -9999 -99999.   ...  0   6797-66
1995-06-27 23:20 9999-99-99 99:99    105.210 -9999 -99999.   ...  0   6798-66
1995-07-04 23:30 9999-99-99 99:99     87.510 -9999 -99999.   ...  0   6377-66
1995-07-04 23:30 9999-99-99 99:99     88.580 -9999 -99999.   ...  0   6378-66
1995-07-11 23:30 9999-99-99 99:99     86.340 -9999 -99999.   ...  0   6461-66
1995-07-11 23:30 9999-99-99 99:99     85.640 -9999 -99999.   ...  0   6462-66
1995-07-18 23:30 9999-99-99 99:99    103.220 -9999 -99999.   ...  0   6093-66
1995-07-25 22:25 9999-99-99 99:99     80.670 -9999 -99999.   ...  0   6789-66
1995-07-25 22:25 9999-99-99 99:99     79.380 -9999 -99999.   ...  0   6790-66
1995-07-31 22:15 9999-99-99 99:99     76.010 -9999 -99999.   ...  0   6273-66
1995-07-31 22:15 9999-99-99 99:99     78.010 -9999 -99999.   ...  0   6274-66
1995-08-08 23:10 9999-99-99 99:99     76.440 -9999 -99999.   ...  0   6921-66
1995-08-08 23:10 9999-99-99 99:99     76.410 -9999 -99999.   ...  0   6922-66
1995-08-15 22:36 9999-99-99 99:99     74.370 -9999 -99999.   ...  0   6837-66
1995-08-15 22:36 9999-99-99 99:99     75.960 -9999 -99999.   ...  0   6838-66
1995-08-22 22:52 9999-99-99 99:99     72.300 -9999 -99999.   ...  0   6427-66
1995-08-22 22:52 9999-99-99 99:99     72.740 -9999 -99999.   ...  0   6428-66
1995-08-29 22:20 9999-99-99 99:99     75.700 -9999 -99999.   ...  0   6637-66
1995-08-29 22:20 9999-99-99 99:99     75.320 -9999 -99999.   ...  0   6638-66
1995-09-05 22:25 9999-99-99 99:99     75.550 -9999 -99999.   ...  0   6537-66
1995-09-05 22:25 9999-99-99 99:99     75.360 -9999 -99999.   ...  0   6538-66
1995-09-12 23:22 9999-99-99 99:99     96.780 -9999 -99999.   ...  0   6917-66
1995-09-12 23:22 9999-99-99 99:99     97.580 -9999 -99999.   ...  0   6918-66
1995-09-19 22:25 9999-99-99 99:99     93.690 -9999 -99999.   ...  0   6753-66
1995-09-19 22:25 9999-99-99 99:99     92.710 -9999 -99999.   ...  0   6754-66
1995-09-26 22:17 9999-99-99 99:99     80.590 -9999 -99999.   ...  0   6801-66
1995-09-26 22:17 9999-99-99 99:99     80.070 -9999 -99999.   ...  0   6802-66
1995-10-03 23:35 9999-99-99 99:99     80.100 -9999 -99999.   ...  0   6411-66
1995-10-03 23:35 9999-99-99 99:99     80.190 -9999 -99999.   ...  0   6412-66
1995-10-10 23:27 9999-99-99 99:99     88.090 -9999 -99999.   ...  0   6595-66
1995-10-10 23:27 9999-99-99 99:99     88.510 -9999 -99999.   ...  0   6596-66
1995-10-17 23:28 9999-99-99 99:99    114.800 -9999 -99999.   P..  0   6555-66
1995-10-17 23:28 9999-99-99 99:99    120.550 -9999 -99999.   P..  0   6556-66
1995-10-24 23:32 9999-99-99 99:99     88.760 -9999 -99999.   ...  0   6647-66
1995-10-24 23:32 9999-99-99 99:99     88.750 -9999 -99999.   ...  0   6648-66
1995-10-31 23:29 9999-99-99 99:99    120.270 -9999 -99999.   P..  0   6543-66
1995-10-31 23:29 9999-99-99 99:99    123.340 -9999 -99999.   P..  0   6544-66
1995-11-07 23:35 9999-99-99 99:99    114.330 -9999 -99999.   ...  0   6045-66
1995-11-07 23:35 9999-99-99 99:99    111.990 -9999 -99999.   ...  0   6046-66
1995-11-14 22:50 9999-99-99 99:99    128.460 -9999 -99999.   ...  0   6465-66
1995-11-14 22:50 9999-99-99 99:99    128.740 -9999 -99999.   ...  0   6466-66
1995-11-21 23:00 9999-99-99 99:99    116.370 -9999 -99999.   ...  0   6611-66
1995-11-28 23:10 9999-99-99 99:99    127.940 -9999 -99999.   ...  0   6249-66
1995-11-28 23:10 9999-99-99 99:99    129.010 -9999 -99999.   ...  0   6250-66
1995-12-05 23:35 9999-99-99 99:99    134.400 -9999 -99999.   ...  0   6393-66
1995-12-05 23:35 9999-99-99 99:99    132.780 -9999 -99999.   ...  0   6394-66
1995-12-12 23:26 9999-99-99 99:99    123.720 -9999 -99999.   ...  0   6427-66
1995-12-12 23:26 9999-99-99 99:99    123.350 -9999 -99999.   ...  0   6428-66
1995-12-19 23:30 9999-99-99 99:99    199.900 -9999 -99999.   .X.  0   6055-66
1995-12-19 23:30 9999-99-99 99:99    200.100 -9999 -99999.   .X.  0   6056-66
1995-12-26 23:27 9999-99-99 99:99    115.750 -9999 -99999.   ...  0   6437-66
1995-12-26 23:27 9999-99-99 99:99    114.300 -9999 -99999.   ...  0   6438-66
1996-01-03 02:42 9999-99-99 99:99    167.640 -9999 -99999.   ...  0   6093-66
1996-01-03 02:42 9999-99-99 99:99    167.530 -9999 -99999.   ...  0   6094-66
1996-01-09 21:54 9999-99-99 99:99    159.960 -9999 -99999.   ...  0   6113-66
1996-01-09 21:54 9999-99-99 99:99    162.730 -9999 -99999.   ...  0   6114-66
1996-01-16 22:12 9999-99-99 99:99    163.640 -9999 -99999.   ...  0   6809-66
1996-01-16 22:12 9999-99-99 99:99    162.600 -9999 -99999.   ...  0   6810-66
1996-01-23 22:15 9999-99-99 99:99    160.510 -9999 -99999.   ...  0   6663-66
1996-01-30 22:58 9999-99-99 99:99    157.640 -9999 -99999.   ...  0   6607-66
1996-01-30 22:58 9999-99-99 99:99    156.390 -9999 -99999.   ...  0   6608-66
1996-02-06 22:16 9999-99-99 99:99    147.090 -9999 -99999.   ...  0   6195-66
1996-02-06 22:16 9999-99-99 99:99    146.310 -9999 -99999.   ...  0   6196-66
1996-02-13 22:10 9999-99-99 99:99    175.250 -9999 -99999.   ...  0   6389-66
1996-02-13 22:10 9999-99-99 99:99    173.480 -9999 -99999.   ...  0   6390-66
1996-02-20 22:13 9999-99-99 99:99    185.890 -9999 -99999.   ...  0   6529-66
1996-02-20 22:13 9999-99-99 99:99    184.730 -9999 -99999.   ...  0   6530-66
1996-02-27 22:13 9999-99-99 99:99    152.450 -9999 -99999.   ...  0   6675-66
1996-02-27 22:13 9999-99-99 99:99    151.450 -9999 -99999.   ...  0   6676-66
1996-03-06 22:09 9999-99-99 99:99    197.950 -9999 -99999.   ...  0   6865-66
1996-03-06 22:09 9999-99-99 99:99    197.180 -9999 -99999.   ...  0   6866-66
1996-03-12 22:19 9999-99-99 99:99    169.960 -9999 -99999.   ...  0   6037-66
1996-03-12 22:19 9999-99-99 99:99    168.270 -9999 -99999.   ...  0   6038-66
1996-03-19 22:09 9999-99-99 99:99    173.710 -9999 -99999.   ...  0   6533-66
1996-03-19 22:09 9999-99-99 99:99    173.900 -9999 -99999.   ...  0   6534-66
1996-03-26 22:09 9999-99-99 99:99    153.150 -9999 -99999.   ...  0   6923-66
1996-03-26 22:09 9999-99-99 99:99    150.980 -9999 -99999.   ...  0   6924-66
1996-04-02 22:08 9999-99-99 99:99    168.620 -9999 -99999.   ...  0   6117-66
1996-04-02 22:08 9999-99-99 99:99    167.690 -9999 -99999.   ...  0   6118-66
1996-04-09 22:26 9999-99-99 99:99    172.540 -9999 -99999.   ...  0   6871-66
1996-04-09 22:26 9999-99-99 99:99    172.600 -9999 -99999.   ...  0   6872-66
1996-04-16 22:00 9999-99-99 99:99    149.020 -9999 -99999.   ...  0   6195-66
1996-04-16 22:00 9999-99-99 99:99    148.860 -9999 -99999.   ...  0   6196-66
1996-04-23 22:20 9999-99-99 99:99    104.430 -9999 -99999.   .X.  0   6577-66
1996-04-23 22:20 9999-99-99 99:99    105.480 -9999 -99999.   .X.  0   6578-66
1996-04-30 22:19 9999-99-99 99:99    163.770 -9999 -99999.   ...  0   6365-66
1996-04-30 22:19 9999-99-99 99:99    163.520 -9999 -99999.   ...  0   6366-66
1996-05-07 22:07 9999-99-99 99:99    130.340 -9999 -99999.   ...  0   6237-66
1996-05-07 22:07 9999-99-99 99:99    130.640 -9999 -99999.   ...  0   6238-66
1996-05-14 22:10 9999-99-99 99:99    124.740 -9999 -99999.   ...  0   6389-66
1996-05-21 22:20 9999-99-99 99:99    155.930 -9999 -99999.   ...  0   6369-66
1996-05-21 22:20 9999-99-99 99:99    155.040 -9999 -99999.   ...  0   6370-66
1996-05-28 23:21 9999-99-99 99:99    116.080 -9999 -99999.   ...  0   6081-66
